"trs","t12 n r.2 w sec.1"
"trs","t12 n r.2w sec28"
"trs","t12 n r.31 e sec36"
"trs","t12 n r.31w sec28"
"trs","t12 n r.31w section28"
"trs","t12 n r17 w sec36"
"trs","t12 n r17 w section28"
"trs","t12 n r17e section36"
"trs","t12 n r2 e sec.36"
"trs","t12 s r.17 e sec.36"
"trs","t12 s r.17 w sec.28"
"trs","t12 s r.2e sec36"
"trs","t12 s r.2w s36"
"trs","t12 s r.2w sec.28"
"trs","t12 s r.2w sec1"
"trs","t12 s r.31 e sec28"
"trs","t12 s r.31 w sec28"
"trs","t12 s r.31e s1"
"trs","t12 s r17 e section36"
"trs","t12 s r17 w s36"
"trs","t12 s r17 w section28"
"trs","t12 s r2 e sec1"
"trs","t12 s r2 w sec36"
"trs","t12 s r2e s36"
"trs","t12 s r2e sec.36"
"trs","t12 s r2e sec28"
"trs","t12 s r2w sec.28"
"trs","t12 s r31 e s1"
"trs","t12n r.2w sec28"
"trs","t12n r.31 e sec.28"
"trs","t12n r.31 e section28"
"trs","t12n r.31 w s1"
"trs","t12n r.31e s36"
"trs","t12n r.31e sec28"
"trs","t12n r.31w s36"
"trs","t12n r.31w sec.36"
"trs","t12n r17 e s36"
"trs","t12n r17 e s36"
"trs","t12n r17 e sec.1"
"trs","t12n r17 e sec28"
"trs","t12n r2w s28"
"trs","t12n r31e sec1"
"trs","t12n r31e sec28"
"trs","t12s r.17e sec.1"
"trs","t12s r.2 e sec36"
"trs","t12s r.2w section1"
"trs","t12s r17e s1"
"trs","t12s r2 w sec.36"
"trs","t12s r2w sec.28"
"trs","t12s r31 e sec28"
"trs","t12s r31e sec36"
"trs","t12s r31e section1"
"trs","t15s r23e s18"
"trs","t15s r23e s29"
"trs","t15s r23e sec 18"
"trs","t15s r23e sec 29"
"trs","t15s r23e sec. 18"
"trs","t15s r23e sec. 29"
"trs","t15s r23e section 18"
"trs","t15s r23e section 29"
"trs","t17n r12e sec 14"
"trs","t17n r12e sec. 14"
"trs","t17n r12e sec14"
"trs","t17n r12e section 14"
"trs","t17s r9e s31"
"trs","t17s r9e sec 31"
"trs","t17s r9e sec. 31"
"trs","t17s r9e section 31"
"trs","t1n r.17 w sec28"
"trs","t1n r.2 w s1"
"trs","t1n r.2w s36"
"trs","t1n r.2w sec28"
"trs","t1n r.31 w s1"
"trs","t1n r2 e section28"
"trs","t1n r24e s30"
"trs","t1n r24e sec 30"
"trs","t1n r24e sect. 30"
"trs","t1n r24e section 30"
"trs","t1n r31 w sec28"
"trs","t1n r31 w sec36"
"trs","t1s r.17 w s36"
"trs","t1s r.17w sec36"
"trs","t1s r.2 w section1"
"trs","t1s r.31 e s28"
"trs","t1s r.31 e sec28"
"trs","t1s r.31 w sec.1"
"trs","t1s r17w section28"
"trs","t1s r2 w sec28"
"trs","t1s r2e sec.28"
"trs","t1s r31 e s28"
"trs","t22n r4e"
"trs","t22n r4e"
"trs","t26n r14e"
"trs","t26n r14e"
"trs","t28n r16e sec 4"
"trs","t28n r16e sec 4"
"trs","t28n r16e sec. 4"
"trs","t28n r16e sec. 4"
"trs","t28n r16e section 4"
"trs","t28n r16e section 4"
"trs","t35 n r.17 w sec.36"
"trs","t35 n r.17e section36"
"trs","t35 n r.2 e sec.28"
"trs","t35 n r.2 w sec1"
"trs","t35 n r.2w sec36"
"trs","t35 n r.31 e sec.1"
"trs","t35 n r.31e sec1"
"trs","t35 n r.31e sec36"
"trs","t35 n r17 w s36"
"trs","t35 n r17 w sec.1"
"trs","t35 n r17 w sec28"
"trs","t35 n r17e sec1"
"trs","t35 n r17w sec.1"
"trs","t35 n r2 e sec.36"
"trs","t35 n r2w s1"
"trs","t35 n r2w sec.36"
"trs","t35 n r2w sec.36"
"trs","t35 n r31 w section28"
"trs","t35 s r.17w sec.28"
"trs","t35 s r.2 e sec.1"
"trs","t35 s r.2 e sec36"
"trs","t35 s r.2 w sec.1"
"trs","t35 s r.31 w sec1"
"trs","t35 s r.31e sec.1"
"trs","t35 s r.31e sec28"
"trs","t35 s r17 e sec28"
"trs","t35 s r2 e section1"
"trs","t35 s r31 e s28"
"trs","t35n r.17 w sec.1"
"trs","t35n r.2 e s28"
"trs","t35n r.2 w sec.1"
"trs","t35n r.31e s36"
"trs","t35n r17 e section36"
"trs","t35n r17 w section28"
"trs","t35n r17e section28"
"trs","t35n r17w sec.28"
"trs","t35n r17w sec1"
"trs","t35n r2 e sec36"
"trs","t35n r2e section28"
"trs","t35n r31 e s28"
"trs","t35n r31 e sec1"
"trs","t35n r31e s36"
"trs","t35s r.17e s1"
"trs","t35s r.31 e section36"
"trs","t35s r.31e sec36"
"trs","t35s r17 e sec.28"
"trs","t35s r17 w sec.28"
"trs","t35s r17 w sec.28"
"trs","t35s r2 w s28"
"trs","t35s r31w sec.1"
"trs","t43n r15e sec 28"
"trs","t43n r15e sec 28"
"trs","t43n r15e sec. 28"
"trs","t43n r15e sec. 28"
"trs","t43n r15e section 28"
"trs","t43n r15e section 28"
"trs","t5n r12w"
"trs","t5n r12w"
"trs","t8n r21w"
"trs","t8n r21w"
"trs","township 15 n range 17e sec.13"
"trs","township 15 n range 2e section7"
"trs","township 15 n range 2w sec.35"
"trs","township 15 n range 31 e sec7"
"trs","township 15 n range 31 w sec7"
"trs","township 15 n range 31 w sec7"
"trs","township 15 n range 31 w section35"
"trs","township 15 s range 2 e sec.7"
"trs","township 15 s range 2 e sec7"
"trs","township 15 s range 2e sec.13"
"trs","township 15 s range 2e section7"
"trs","township 15 s range 2w sec.13"
"trs","township 15 s range 2w sec.35"
"trs","township 15 s range 2w section13"
"trs","township 15n range 17 e sec35"
"trs","township 15n range 17 w sec7"
"trs","township 15n range 2e section35"
"trs","township 15n range 2w sec.7"
"trs","township 15s range 17 e section35"
"trs","township 15s range 17 w sec.7"
"trs","township 15s range 17 w sec.7"
"trs","township 15s range 2 e sec.35"
"trs","township 15s range 2 e sec.7"
"trs","township 15s range 2 e sec13"
"trs","township 15s range 2e sec.35"
"trs","township 15s range 31 e sec35"
"trs","township 15s range 31 w sec.35"
"trs","township 15s range 31e sec.35"
"trs","township 15s range 31w sec7"
"trs","township 2 n range 17e section35"
"trs","township 2 n range 2 e sec.7"
"trs","township 2 n range 2w sec.35"
"trs","township 2 n range 31w sec35"
"trs","township 2 s range 17 w sec35"
"trs","township 2 s range 17 w section13"
"trs","township 2 s range 17w sec.13"
"trs","township 2 s range 17w sec.35"
"trs","township 2 s range 2 e sec7"
"trs","township 2 s range 2 w sec.13"
"trs","township 2 s range 2e sec.7"
"trs","township 2 s range 2w section35"
"trs","township 2 s range 31 e section7"
"trs","township 2 s range 31e sec.35"
"trs","township 2 s range 31w section7"
"trs","township 24 n range 17e sec13"
"trs","township 24 n range 17e sec7"
"trs","township 24 n range 17w sec.13"
"trs","township 24 n range 17w sec7"
"trs","township 24 n range 2 e sec13"
"trs","township 24 n range 2e sec.13"
"trs","township 24 n range 2e sec.7"
"trs","township 24 n range 2e section13"
"trs","township 24 n range 31 e section13"
"trs","township 24 n range 31 e section7"
"trs","township 24 n range 31e sec.35"
"trs","township 24 n range 31e sec35"
"trs","township 24 n range 31w sec.35"
"trs","township 24 n range 31w sec.35"
"trs","township 24 n range 31w sec13"
"trs","township 24 s range 17e sec.13"
"trs","township 24 s range 17e sec.7"
"trs","township 24 s range 2 e sec35"
"trs","township 24 s range 2e sec35"
"trs","township 24 s range 2w sec35"
"trs","township 24 s range 31 e section7"
"trs","township 24n range 17 e sec.13"
"trs","township 24n range 17 e sec13"
"trs","township 24n range 17 w sec.13"
"trs","township 24n range 17 w section13"
"trs","township 24n range 17e section7"
"trs","township 24n range 2 e sec.13"
"trs","township 24n range 2 w sec.13"
"trs","township 24n range 2w section35"
"trs","township 24n range 31 e sec.13"
"trs","township 24n range 31 w sec13"
"trs","township 24n range 31 w section13"
"trs","township 24n range 31e sec13"
"trs","township 24s range 17e section35"
"trs","township 24s range 17w section13"
"trs","township 24s range 2e sec7"
"trs","township 24s range 2e sec7"
"trs","township 24s range 31 e sec7"
"trs","township 2n range 17w sec.13"
"trs","township 2n range 17w sec.7"
"trs","township 2n range 2e sec.35"
"trs","township 2n range 2w section7"
"trs","township 2n range 31 e section7"
"trs","township 2n range 31e sec35"
"trs","township 2n range 31w sec.13"
"trs","township 2n range 31w sec.35"
"trs","township 2n range 31w section13"
"trs","township 2s range 17 e sec35"
"trs","township 2s range 17 e sec35"
"trs","township 2s range 17 e section7"
"trs","township 2s range 17 w sec7"
"trs","township 2s range 17 w section7"
"trs","township 2s range 2 e sec.13"
"trs","township 2s range 2 e section13"
"trs","township 2s range 31 e sec7"
"trs","township 2s range 31w sec.7"
"trs","township 31 s, range 19 e"
"fpoh",".4 mi s cottonwood spring camp turnoff on main rd"
"fpoh",".5 mi e long beach st college on studebaker rd"
"fpoh",".5 mi n yucca valley airport on road to victorville"
"fpoh",".5 mi s ocotillo patch on mon rd"
"fpoh",".7 mi w desert center on frontage rd"
"fpoh","0.25 mi n el toro po on el toro rd"
"fpoh","0.3 mi s 1000 palms oasis on 1000 palms canyon rd"
"fpoh","0.5 mi e barstow on hwy 40"
"fpoh","0.5 mi e joshua tree on hwy 62"
"fpoh","0.5 mi s 1000 palms oasis on 1000 palms canyon rd"
"fpoh","0.5 mi s of 1000 palms oasis on 1000 palms canyon rd"
"fpoh","0.5 mi s of 1000 palms oasis on 1000 palms canyon road"
"fpoh","0.5 mi w melrose on hwy 78"
"fpoh","0.5 mi w of state line on us 395"
"fpoh","0.5 mi w palm springs depot on hwy 111"
"fpoh","0.6 mi n coldbrook ranger sta on hwy 39"
"fpoh","0.8 mi nw mon entr on covington flat rd"
"fpoh","0.8 miles e walker pass on california 178"
"fpoh","1 mi e arenta on fickle hill"
"fpoh","1 mi e fire station on silverado rd"
"fpoh","1 mi e walker pass summit on hwy 178"
"fpoh","1 mi n idyllwild on idyllwild to banning road"
"fpoh","1 mi n of wheeler ridge on hwy 99"
"fpoh","1 mi n palm springs city limit on hwy 111"
"fpoh","1 mi n palm springs on hwy 111"
"fpoh","1 mi n steven's creek res on montebello rd"
"fpoh","1 mi ne mecca on hwy 195"
"fpoh","1 mi s fort tejon on hwy 99"
"fpoh","1 mi s of florida on warren"
"fpoh","1 mi se doyle on us hwy 395"
"fpoh","1 mi w christi airstrip on ridge rd"
"fpoh","1 mi w indian cove turnoff on 29 palms rd"
"fpoh","1 mi w oakzanita peak along hwy 79"
"fpoh","1 mi w palomar mtn on 57"
"fpoh","1 mi w radel on hwy 71"
"fpoh","1 mile e of oak grove on hwy 79"
"fpoh","1.1 mi west yucca valley on highway 62"
"fpoh","1.2 mi e phelan on phelan rd"
"fpoh","1.2 mi n mojave bridge on hinkly rd"
"fpoh","1.2 mi nw mon entr on la contenta rd"
"fpoh","1.3 mi e ocotillo on hwy 78"
"fpoh","1.3 mi w of manzanita on hwy 94"
"fpoh","1.5 mi n whitewater on whitewater cyn rd"
"fpoh","1.5 mi s mon entrance on la contenta rd"
"fpoh","1.5 mi sw duncan's mills on s side russian river"
"fpoh","1.7 mi s whitewater trout farm on whitewater cyn rd"
"fpoh","1/2 mi e rio del mar along state route 1"
"fpoh","1/2 mi e saltdale on road mojave to randsburg"
"fpoh","1/2 mi n west fork range station on silver moskin trail"
"fpoh","1/2 mi w saratoga on state route #9"
"fpoh","1/4 mi n el toro p o on el toro rd"
"fpoh","10 mi e of farmington on farmington road"
"fpoh","10 mi n indio on dillon rd"
"fpoh","10 mi n of blythe on rt 95"
"fpoh","10 mi nw tecate on hwy 94"
"fpoh","10 mi s palm desert on calif 74"
"fpoh","10 mi sw los banos on arburua rd"
"fpoh","10 miles e jacumba on old us hwy 80"
"fpoh","10 miles e of borrego springs on s 22"
"fpoh","10 miles east llano on hwy 138"
"fpoh","10.4 mi s palo verde on hwy 78"
"fpoh","10.5 mi nw of palm springs on hwy 111"
"fpoh","100 ft n of n boundry muir woods along sequoia creek"
"fpoh","11 mi ne mojave on rd to cailf city"
"fpoh","11.5 mi nw of perris on stagecoach rd"
"fpoh","11.5 mi s desert hot springs on dillon rd"
"fpoh","11.6 mi s crystal lake on hwy 39 near azusa"
"fpoh","12 -14 miles south san francisco on skyline blvd"
"fpoh","12 mi e barstow on hwy 91-466."
"fpoh","12 mi e mecca on hwy 195"
"fpoh","12 mi n barstow on fossil dr rd"
"fpoh","12 mi nw pinchrust on state 180"
"fpoh","12 mi nw tecate on hwy 94"
"fpoh","12 mi s oroville on peter ahart ranch"
"fpoh","12 miles nw of ocotillo on s-2"
"fpoh","12.1 mi w of ludlow on old road parallel to i-40"
"fpoh","12.4 mi ene springville on camp wilson rd"
"fpoh","12.4 mi se agua caliente springs on hwy 52"
"fpoh","13 mi sw glamis on cal 78"
"fpoh","13.3 mi w of rive on ca hwy 62"
"fpoh","13.5 mi ne olancha on cal 136"
"fpoh","14 mi s pinnacles turnoff on hwy 25"
"fpoh","14 mi w riverside co line on 29 palms hwy"
"fpoh","14 miles n san bernardino on hwy 395"
"fpoh","14.3 mi sw palmdale on hwy 6"
"fpoh","14.6 mi n del norte co line on hwy 101"
"fpoh","15 mi e glamis on state hwy 78"
"fpoh","15 mi n susanville on calif 130"
"fpoh","15 mi s of gorman on hwy 99"
"fpoh","15 mi w yuma on hwy 80"
"fpoh","17 mi n orick along us 101"
"fpoh","17 mi w riverside co line on 29 palms hwy"
"fpoh","17.4 mi w of arizona border on us 80"
"fpoh","18 mi n blythe on hwy 95"
"fpoh","18 mi n indio on dillon rd"
"fpoh","18 mi ne bakersfield on state 178"
"fpoh","18.3 mi ne mecca on box canyon road"
"fpoh","18.8 miles east of Healdsburg on hwy 98"
"fpoh","19.5 mi s indian ave on dillon rd"
"fpoh","2 mi e of desert garden on coyote creek rd"
"fpoh","2 mi e of mecca along hwy 195"
"fpoh","2 mi n coldbrook ranger station on hwy 39"
"fpoh","2 mi n palm springs on indian ave"
"fpoh","2 mi ne el toro on el toro rd"
"fpoh","2 mi ne el toro on el toro road"
"fpoh","2 mi s 29 palms on la contenta rd"
"fpoh","2 mi s hardscrabble cr brdge on hwy 199"
"fpoh","2 mi s leisure world on moulton pkwy"
"fpoh","2 mi s of ozena guard station on hwy 399"
"fpoh","2 mi s tecopa on amaraosa river"
"fpoh","2 mi w elsinore on hwy 71"
"fpoh","2 mi w julian on hwy 79"
"fpoh","2 mi w willow creek along hwy 299"
"fpoh","2 mi w willow creek p o on hwy 99"
"fpoh","2 miles west palmdale on palmdale road"
"fpoh","2 miles west riverside co line on 29 palms hwy"
"fpoh","2.2 mi n whitewater on rd"
"fpoh","2.2 mi s entr on la contenta rd"
"fpoh","2.3 mi n lb state coll on palo verde"
"fpoh","2.5 mi n lucerne valley on kendall rd"
"fpoh","2.5 mi s of acton on saledad canyon rd"
"fpoh","2.5 miles east on trabuco canyon rd from el toro turnoff"
"fpoh","2.5 miles south westlake on highway 1"
"fpoh","2.8 mi e of comptche on comptche-ukiah rd"
"fpoh","2.8 mi s of coldbrook ranger station on hwy 39"
"fpoh","2.8 mi s of manchester on rt 1"
"fpoh","2.8 mi s san bern co line on pinto basin rd"
"fpoh","2.9 mi nw elsinore on st hwy 71"
"fpoh","20 mi e n palm springs po on dillon rd"
"fpoh","20 mi ne indio on dillon road"
"fpoh","20 mi nw niland on hwy 111"
"fpoh","20 mi s barstow p o on barstow rd"
"fpoh","20.1 mi e garnet on dillon rd"
"fpoh","20.4 miles east of somewhere on hwy 98"
"fpoh","21.1 mi ne glamis on cal 78"
"fpoh","22.3 mi w ocotillo on hwy 78"
"fpoh","23.9 mi s palmdale on hwy 6"
"fpoh","24 mi e garnet on dillon rd"
"fpoh","25 mi e bakersfield on hwy 178"
"fpoh","27 mi sw salton city on hwy 78"
"fpoh","27 mi w calexico on hwy 98"
"fpoh","27.7 mi sw palmdale on hwy 6"
"fpoh","28.3 mi n e of healdsburg on dry crk rd"
"fpoh","3 mi e hinkley on santa fe rd"
"fpoh","3 mi e long beach state college on 7 th st"
"fpoh","3 mi e mecca on cal 195"
"fpoh","3 mi e of wrightwood on ca route 2"
"fpoh","3 mi e pearblossom on hwy 138"
"fpoh","3 mi ene mecca on hwy 195"
"fpoh","3 mi n glamis on glamis-niland rd"
"fpoh","3 mi n indio on dillon rd"
"fpoh","3 mi n miramar on hwy 395"
"fpoh","3 mi n rosamond on hwy 14"
"fpoh","3 mi n whitewater on whitewater rd"
"fpoh","3 mi ne of lafayette on reliz highland road"
"fpoh","3 mi nw smoke tree wash on main rd"
"fpoh","3 mi s desert hot springs on dillon rd"
"fpoh","3 mi s of indio on hwy"
"fpoh","3 mi s piercy on rt 101"
"fpoh","3 mi se needles on colorado river"
"fpoh","3 mi se palm springs on calif 111"
"fpoh","3 mi w cabazon on us hwy 60"
"fpoh","3 mi w desert center on eagle mtn rd"
"fpoh","3 mi w elsinore on hwy 71"
"fpoh","3.2 mi n cottonwood springs y on pinto basin rd"
"fpoh","3.3 mi n valerie jean's on hwy 86"
"fpoh","3.3 mi nw desert center on new eagle mtn rd"
"fpoh","3.4 mi ne p o on trabuco cyn rd"
"fpoh","3.5 mi e topaz on topaz lane"
"fpoh","3.5 mi ne desert hot springs on 18 th st"
"fpoh","3.6 mi n monument boundary on road from little bordeo canyon"
"fpoh","3.8 mi e of comptche on comptche-ukiah rd"
"fpoh","3.9 mi nw lake elsinore along hwy 71"
"fpoh","30 mi n blythe on hwy 95"
"fpoh","31.9 mi s needles on us 95"
"fpoh","3 1/4 mi se o'neill park on mission viejo ranch"
"fpoh","35 mi n of bishop on us hwy 395"
"fpoh","37.8 mi n e of healdsburg on dry crk rd"
"fpoh","4 mi e highline canal on hwy 78"
"fpoh","4 mi e of blue lake along us hwy 299"
"fpoh","4 mi n lone pine on hwy 395"
"fpoh","4 mi n of whitewater on whitewater rd"
"fpoh","4 mi ne mecca on box canyon road"
"fpoh","4 mi ne mtn spr along us hwy 80"
"fpoh","4 mi ne palm spr on indian ave"
"fpoh","4 mi w coachella canal on glamis rd"
"fpoh","4 miles south of gilroy on pajaro river"
"fpoh","4.4 mi by road n nevada co line on hwy 89"
"fpoh","4.4 mi nw whitewater on whitewater canyon rd"
"fpoh","4.5 mi e escondido on calif 78"
"fpoh","4.5 mi e riverside co line on 29 palms hwy"
"fpoh","4.6 mi ne mecca on box canyon road"
"fpoh","4.7 mi n warner springs on st hwy 79"
"fpoh","4.8 mi n california city on neuralia road"
"fpoh","4.8 mi n white water on white water cyn rd"
"fpoh","4.9 mi n of whitewater on whitewater cyn rd"
"fpoh","45 mi e barstow on i-15"
"fpoh","5 mi e of baker on road to cima"
"fpoh","5 mi e of pauma valley on hwy 76"
"fpoh","5 mi n blythe on hwy 95"
"fpoh","5 mi n of silverlake on baker- death valley rd"
"fpoh","5 mi n ojai on hwy 399"
"fpoh","5 mi ne riverton on irehouse rd"
"fpoh","5 mi s banning on idyllwilde-banning rd"
"fpoh","5 mi s desert hot springs on dillon ave"
"fpoh","5 mi s fairfax on mt tamalpais"
"fpoh","5 mi sw from woody on woody-famose rd"
"fpoh","5 mi w indio on state 74 nr indian wells"
"fpoh","5 mi w of glamis along hwy 78"
"fpoh","5 mi w riverside co line on 29 palms hwy"
"fpoh","5.2 mi e jacumba on hwy 80"
"fpoh","5.2 mi s old borrego school on borrego valley road"
"fpoh","5.3 mi nnw dyeville on us 181"
"fpoh","5.4 mi e jacumba po on hwy 80"
"fpoh","5.5 mi e blue lake along us 299"
"fpoh","50 mi s big sur on hwy 1"
"fpoh","6 mi e blue lake along us 299"
"fpoh","6 mi e of banner under bridge on hwy 78"
"fpoh","6 mi e of hyampon on hyampon road"
"fpoh","6 mi n castaic on hwy 99"
"fpoh","6 mi n desert center on rd to kaiser mine"
"fpoh","6 mi n desert center on road to rice"
"fpoh","6 mi n klamath along us hwy 101"
"fpoh","6 mi s crescent city along us 101"
"fpoh","6 mi w of hwy 66 on hwy 138"
"fpoh","6 miles sw of maricopa on bitter water creek"
"fpoh","6.5 mi e of kramer on hwy 58"
"fpoh","6.5 mi n yucca valley on pioneertown rd"
"fpoh","6.5 miles ene lake irvine on modjeska rd"
"fpoh","6.6 mi ne morongo valley on 29 palms hwy"
"fpoh","7 mi e lake isabella on hwy 178 in yankee canyon"
"fpoh","7 mi e ramona on hwy 78"
"fpoh","7 mi e temecula on hwy 71"
"fpoh","7 mi e temecula on hwy 71-79"
"fpoh","7 mi e watsonville on hwy 152"
"fpoh","7 mi n baker on hwy 127"
"fpoh","7 mi n of glamis on rd to amos"
"fpoh","7 mi nw los angeles on hwy 1"
"fpoh","7 mi w buellton on ca 150"
"fpoh","7 miles se mecca on hwy 111"
"fpoh","7.1 mi s 29 palms hwy on la contenta rd"
"fpoh","7.2 mi e walker basin on caliente creek rd"
"fpoh","7.2 mi s of adelanto on u s hwy 395 lor"
"fpoh","7.5 mi nw desert center on new rd to eagle mtn"
"fpoh","7.5 mi s buellton on 101 a"
"fpoh","8 km sse julian on rt 79"
"fpoh","8 mi ne desert center on road to rice"
"fpoh","8 mi s barstow on barstow rd"
"fpoh","8 mi s w of woody on famosa woody rd"
"fpoh","8 mi se mecca on s 111 in irrigation canal"
"fpoh","9 mi se mecca on hwy 111 in coachella canal"
"fpoh","9 mi se mecca on hwy 195"
"fpoh","9.2 mi ne of glamis on glamis rd"
"fpoh","9.3 miles ene springville on camp wishon road"
"fpoh","9.8 miles ene springville on camp wishon road"
"fpoh","9.8 miles w havasu landing on lake havasu rd"
"fpoh","0.5 mi ( by rd ) s cima"
"fpoh","0.5 mi (by hwy 78) ne glamis"
"fpoh","1 mile (by road) north albion"
"fpoh","1.2 mi (rd) n of tecate"
"fpoh","1.5 km (by road) n of El Cerrito"
"fpoh","1.5 mi (by oak creek rd ) wsw mojave"
"fpoh","1.5 mi (by road) nw hwy 4"
"fpoh","12 mi (by road) s of lodi"
"fpoh","13.8 mi (by us 8) w winterhaven"
"fpoh","14 miles (by hwy 74) s palm desert"
"fpoh","15 mi (by hwy 78) ne glamis"
"fpoh","15 mi (road) e of redding"
"fpoh","17.6 miles (by hwy 94) wnw tecate"
"fpoh","3.7 mi (by n 6) s pearblossom summerset farm"
"fpoh","3/4 mi (by hwy 78) ne glamis"
"fpoh","4.7 mi (by hwy 243) se banning"
"fpoh","4.7 mi (by hwy 243) se benning"
"fpoh","5 mi (by ca 78) w glamis"
"fpoh","5.2 mi (by rd to idyllwild) s banning"
"fpoh","6 miles (by old river rd ) se bonsall"
"fpoh","7 miles (by s 2) s agua caliente"
"fpoh","8.0 mi (by s 24) ne winterhaven"
"fpoh","8.1 mi (by hwy 168) sw deep springs"
"fpoh","9 mi (by hwy 78) w glamis"
"nf","near chico"
"nf","near china camp."
"nf","near chinese cemetary"
"nf","near chino"
"nf","near chollas reservoir"
"nf","near cienequitas"
"nf","near city dump"
"nf","near cliffs"
"nf","near colevillle"
"nf","near collins valley"
"nf","near colorado desert"
"nf","near comptche"
"nf","near connelly's bijou inn"
"nf","near conservatory"
"nf","near convair"
"nf","near copeland's"
"nf","near cordelia"
"nf","near cornell's camp"
"nf","near corona"
"nf","near costa mesa"
"nf","near cottonwood campground"
"nf","near cushionberry springs"
"nf","near cuyamaca lake"
"nf","near dana"
"nf","near davis"
"nf","near deadman's pt."
"nf","near del mar"
"nf","near desert"
"nf","near doggett"
"nf","near doolittle golf course"
"nf","near duck lake"
"nf","near eagle mtn. pump sta."
"nf","near easy pickin's mine"
"nf","near edgewood post office"
"nf","near el cajon"
"nf","near el capitan"
"nf","near el capitan dam"
"nf","near el monte"
"nf","near el segundo"
"nf","near elfin forest"
"nf","near elsinore"
"nf","near encino"
"nf","near famosa slough"
"nf","above arroyo honda"
"nf","above azusa"
"nf","above conway summit"
"nf","above cuyama valley"
"nf","above cuyler's harbor"
"nf","above girl scout's camp"
"nf","above maturango spring"
"nf","above mountain springs"
"nf","above narrows"
"nf","above oakwood cemetary"
"nf","above phoenix lake"
"nf","above stewart's springs"
"nf","above timberline"
"nf","anacapa housing area"
"nf","ano nuevo point area"
"nf","ano nuevo pt. area"
"nf","baldwin hills area"
"nf","banner mine area"
"nf","behind harrison trash area"
"nf","below bart tracks"
"nf","below bunkhouse."
"nf","below c. canyon series"
"nf","below el nido post office"
"nf","below fishery"
"nf","below game refuge"
"nf","below glass between biology bldgs"
"nf","below mccoy"
"nf","below narrows"
"nf","below radar dish"
"nf","below raven's cliff"
"nf","below sea level"
"nf","below the narrows"
"nf","big tree area"
"nf","black moutain area"
"nf","bonsall area"
"nf","bravo 3 area"
"nf","bristle cone pine area"
"nf","campsite area"
"nf","covington flats acre can trap area"
"nf","covington flats area"
"nf","covington flats plot area"
"nf","dawn meadow area"
"nf","del rosa area"
"nf","desert centre vicinity"
"nf","devil's punchbowl area"
"nf","diluent tanks area"
"nf","fish hatchery vicinity"
"nf","friant area"
"nf","hope area"
"nf","in residential area"
"nf","los alamitos bay area"
"nf","malibu colony area"
"nf","mckittrick asphalt beds area"
"nf","mountain springs area"
"nf","mt washington area"
"nf","near 1000 palms"
"nf","near affiliated colleges"
"nf","near agua caliente"
"nf","near airport"
"nf","near alimatos"
"nf","near alturus"
"nf","near alvarado"
"nf","near alviso"
"nf","near apple valley"
"nf","near arcata"
"nf","near arroyo sausal"
"nf","near avalon"
"nf","near averyl"
"nf","near aviary"
"nf","near avila"
"nf","near azuza"
"nf","near baird"
"nf","near bakersfield"
"nf","near banning"
"nf","near barstow"
"nf","near base"
"nf","near base of granite mountains"
"nf","near baywood park"
"nf","near bellota"
"nf","near benton crossing"
"nf","near bethel island"
"nf","near bethel ranch"
"nf","near big pine"
"nf","near bijou marsh"
"nf","near bird island"
"nf","near bloomington"
"nf","near bolinas school"
"nf","near borego valley"
"nf","near borrego springs"
"nf","near boulevard"
"nf","near bradley"
"nf","near branscomb"
"nf","near brea"
"nf","near brea high"
"nf","near brentwood"
"nf","near bridgeport"
"nf","near brush peak"
"nf","near bryson"
"nf","near buelton"
"nf","near butes"
"nf","near calaveras dam"
"nf","near campground"
"nf","near can trap area"
"nf","near caretakers residence"
"nf","near carlsbad"
"nf","near carrizo plain"
"nf","near castaic junction"
"nf","near castro valley"
"nf","near cathedral cty"
"nf","near cement bridge"
"nf","near chantry flats"
"nf","near chester"
"nf","near fence"
"nf","near fern basin campground"
"nf","near ferry terminal"
"nf","near fleishhacker zoo"
"nf","near fort tejon"
"nf","near fort yuma"
"nf","near frenchman flats"
"nf","near friant dam"
"nf","near fullerton"
"nf","near fyffe"
"nf","near gadwell"
"nf","near garberville"
"nf","near garnet"
"nf","near glendale frwy offramp"
"nf","near glendora"
"nf","near golf course."
"nf","near goose island"
"nf","near gould ditch"
"nf","near granite"
"nf","near granite pass"
"nf","near grayback"
"nf","near greenwater"
"nf","near grenada"
"nf","near griffith park"
"nf","near guejito rancho"
"nf","near harbor seal lookout"
"nf","near hastings reservation"
"nf","near haywards"
"nf","near head"
"nf","near heber"
"nf","near herndon"
"nf","near hesperia"
"nf","near hinkley"
"nf","near hollister"
"nf","near honey bee camp"
"nf","near imperial dam"
"nf","near irvington"
"nf","near jack london's home"
"nf","near jamacha"
"nf","near jonesville"
"nf","near kelso dunes"
"nf","near kelso valley"
"nf","near king city"
"nf","near klamath"
"nf","near la costa"
"nf","near la jolla"
"nf","near la mesa"
"nf","near la quinta"
"nf","near laffayette"
"nf","near lake arrowhead"
"nf","near lake hemet"
"nf","near lake hughes"
"nf","near lake matthews"
"nf","near lake merced"
"nf","near lake tahoe"
"nf","near lakeside"
"nf","near lakeview"
"nf","near lancaster drive"
"nf","near large pond"
"nf","near lemon grove"
"nf","near lighthouse"
"nf","near littlerock"
"nf","near live oak spring"
"nf","near livermore"
"nf","near lookout"
"nf","near los gatos"
"nf","near los olivos"
"nf","near los paulos"
